hpsa_name,designation_type,hpsa_discipline_class,hpsa_status,hpsa_designation_date,hpsa_designation_last_update_date,rural_status,hpsa_population_type,counties,total_population,per_pov,med_hh
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
East Contra Costa,Geographic HPSA,Primary Care,Withdrawn,15/04/1985,20/09/1999,Non-Rural,Geographic Population,Contra Costa,1165927,8.7,90920
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
City Terrace East/East L.A. (MSSA 78.2D),Geographic HPSA,Primary Care,Withdrawn,18/08/2006,29/05/2012,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
Low Income/Migrant Seasonal Farmworkers - Arvin/La,HPSA Population,Primary Care,Withdrawn,18/08/2006,29/06/2012,Non-Rural,Low Income Migrant Seasonal Worker Population HPSA,Kern,909235,22.4,49812
Low Income/Migrant Seasonal Farmworkers - Arvin/La,HPSA Population,Primary Care,Withdrawn,18/08/2006,29/06/2012,Rural,Low Income Migrant Seasonal Worker Population HPSA,Kern,909235,22.4,49812
Low Income/Migrant Seasonal Farmworkers - Arvin/La,HPSA Population,Primary Care,Withdrawn,18/08/2006,29/06/2012,Non-Rural,Low Income Migrant Seasonal Worker Population HPSA,Kern,909235,22.4,49812
Low Income/Migrant Seasonal Farmworkers - Arvin/La,HPSA Population,Primary Care,Withdrawn,18/08/2006,29/06/2012,Rural,Low Income Migrant Seasonal Worker Population HPSA,Kern,909235,22.4,49812
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
Low Income - Tulare/Tipton (MSSA 230),HPSA Population,Primary Care,Withdrawn,23/08/2005,10/09/2009,Non-Rural,Low Income Population HPSA,Tulare,473117,24.7,45768
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME - MSSA 161h/El Cajon Central and South/Fletcher Hills,HPSA Population,Primary Care,Designated,19/10/2020,19/10/2020,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2r - Inglewood East,Geographic HPSA,Primary Care,Designated,22/08/2022,22/08/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
LI MSSA 247 - Brownsville,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Unknown,Low Income Population HPSA,Yuba,81575,16.6,46054
LI MSSA 247 - Brownsville,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Unknown,Low Income Population HPSA,Yuba,81575,16.6,46054
MSSA 79.1-Oakhurst- Yosemite Lakes,Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.1-Oakhurst- Yosemite Lakes,Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.1-Oakhurst- Yosemite Lakes,Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Non-Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.1-Oakhurst- Yosemite Lakes,Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.1-Oakhurst- Yosemite Lakes,Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.1-Oakhurst- Yosemite Lakes,Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Madera,156255,20.4,49467
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Non-Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Non-Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income/MFW - MSSA 105&107 /King City/Soledad,HPSA Population,Primary Care,Withdrawn,10/01/2002,07/07/2021,Rural,Low Income Migrant Farmworker Population HPSA,Monterey,439035,12.9,62999
Low Income - MSSA 214/Hughson,HPSA Population,Primary Care,Withdrawn,27/12/2012,02/01/2024,Non-Rural,Low Income Population HPSA,Stanislaus,552878,14.5,54060
MSSA 61/Arvin,High Needs Geographic HPSA,Primary Care,Designated,22/06/2022,22/06/2022,Non-Rural,Geographic Population,Kern,909235,22.4,49812
MSSA 61/Arvin,High Needs Geographic HPSA,Primary Care,Designated,22/06/2022,22/06/2022,Rural,Geographic Population,Kern,909235,22.4,49812
MSSA 61/Arvin,High Needs Geographic HPSA,Primary Care,Designated,22/06/2022,22/06/2022,Non-Rural,Geographic Population,Kern,909235,22.4,49812
MSSA 61/Arvin,High Needs Geographic HPSA,Primary Care,Designated,22/06/2022,22/06/2022,Non-Rural,Geographic Population,Kern,909235,22.4,49812
MSSA 85 &amp; 86 - Mariposa/Yosemite Valley,Geographic HPSA,Primary Care,Designated,10/04/2023,10/04/2023,Rural,Geographic Population,Mariposa,17131,17.9,51233
