HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,PC MCTA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text
Low Income - Escalon/Manteca/Ripon,106999065H,HPSA Population,Primary Care,0,NA,CA,Withdrawn,18/03/1994,06/08/2007,Metropolitan,06077005113,Not applicable,06/08/2007,0,0,9.2,,Low Income Population HPSA,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,51.13,,CA,CT,Census Tract,Low Income Population HPSA,0,0,M,LI,,3000:1,0,,W,Hpsa Pop,08/06/2007,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Low Income - Escalon/Manteca/Ripon,106999065H,HPSA Population,Primary Care,0,NA,CA,Withdrawn,18/03/1994,06/08/2007,Metropolitan,06077005001,Not applicable,06/08/2007,0,0,9.2,,Low Income Population HPSA,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,50.01,,CA,CT,Census Tract,Low Income Population HPSA,0,0,M,LI,,3000:1,0,,W,Hpsa Pop,08/06/2007,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Low Income - Escalon/Manteca/Ripon,106999065H,HPSA Population,Primary Care,0,NA,CA,Withdrawn,18/03/1994,06/08/2007,Metropolitan,06077004902,Not applicable,06/08/2007,0,0,9.2,,Low Income Population HPSA,Non-Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,49.02,,CA,CT,Census Tract,Low Income Population HPSA,0,0,M,LI,,3000:1,0,,W,Hpsa Pop,08/06/2007,06,California,Not Applicable,N,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Low Income - Escalon/Manteca/Ripon,106999065H,HPSA Population,Primary Care,0,NA,CA,Withdrawn,18/03/1994,06/08/2007,Metropolitan,06077004901,Not applicable,06/08/2007,0,0,9.2,,Low Income Population HPSA,Rural,,,,N,"San Joaquin County, CA",,Region 9,CA,06077,06,California,San Joaquin,077,1,,,49.01,,CA,CT,Census Tract,Low Income Population HPSA,0,0,M,LI,,3000:1,0,,W,Hpsa Pop,08/06/2007,06,California,Not Applicable,R,CA,06077,06,California,N,N,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003101,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,31.01,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073012002,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,120.02,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073012003,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,120.03,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073011902,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,119.02,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003004,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,30.04,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073014300,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,143,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003202,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,32.02,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003303,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,33.03,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003111,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,31.11,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003112,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,31.12,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073012200,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,122,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003003,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,30.03,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003403,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,34.03,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003404,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,34.04,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073014400,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,144,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003301,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,33.01,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003113,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,31.13,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073012102,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,121.02,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
Lemon Grove/National City (MSSA 161G),106999065G,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,21/03/1994,30/11/2010,Metropolitan,06073003001,Not applicable,30/11/2010,19.5,88919,,4560:1,Geographic Population,Non-Rural,,,,N,"San Diego County, CA",,Region 9,CA,06073,06,California,San Diego,073,1,,,30.01,,CA,CT,Census Tract,Geographic Population,68250,20669,M,TRC,,3500:1,92487,10,W,Hpsa Geo,11/30/2010,06,California,Not Applicable,N,CA,06073,06,California,Y,Y,27/03/2024,03/27/2024
United States Penitentiary - Lompoc,106999065E,Correctional Facility,Primary Care,0,NA,CA,Withdrawn,18/03/1994,31/12/2007,Metropolitan,POINT,,31/12/2007,1,,,,,Unknown,-119.27023,36.37410569,,N,Not Determined,,Region 9,CA,XXXXX,06,California,Not Determined,XXX,1,,,United States Penitentiary - Lompoc,106999065E,,UNK,Unknown,Correctional Facility,,,M,,,1000:1,,0,W,PRSN,12/31/2007,06,California,,U,CA,XXX  ,06,California,U,U,27/03/2024,03/27/2024
BIG SUR HEALTH CENTER,106999065D,Rural Health Clinic,Primary Care,5,NA,CA,Withdrawn,15/07/2019,06/02/2020,Metropolitan,POINT,,06/02/2020,,574,,,,Rural,-121.8065315,36.26870001,,N,"Monterey County, CA",93920,Region 9,CA,06053,06,California,Monterey,053,1,46896 Highway 1,Big Sur,BIG SUR HEALTH CENTER,106999065D,,UNK,Unknown,Rural Health Clinic,,,M,,93920-9693,,,,W,RHC,02/06/2020,06,California,,R,CA,06053,06,California,N,N,27/03/2024,03/27/2024
Lucerne Community Clinic,106999065C,Rural Health Clinic,Primary Care,11,NA,CA,Withdrawn,11/10/2016,25/06/2019,Metropolitan,POINT,,25/06/2019,,,,,,Rural,-122.7925104,39.08641012,,N,"Lake County, CA",95458,Region 9,CA,06033,06,California,Lake,033,1,6300 E Highway 20,Lucerne,Lucerne Community Clinic,106999065C,,UNK,Unknown,Rural Health Clinic,,,M,,95458-7801,,,,W,RHC,06/25/2019,06,California,,R,CA,06033,06,California,N,N,27/03/2024,03/27/2024
Low Income - South of Market,106999065B,HPSA Population,Primary Care,0,NA,CA,Withdrawn,08/02/1994,15/09/2000,Metropolitan,06075018000,Not applicable,15/09/2000,12.1,40740,23,3367:1,Low Income Population HPSA,Non-Rural,,,,N,"San Francisco County, CA",,Region 9,CA,06075,06,California,San Francisco,075,1,,,180,,CA,CT,Census Tract,Low Income Population HPSA,36300,4440,M,LI,,3000:1,40740,1.5,W,Hpsa Pop,09/15/2000,06,California,Not Applicable,N,CA,06075,06,California,N,N,27/03/2024,03/27/2024
Low Income - South of Market,106999065B,HPSA Population,Primary Care,0,NA,CA,Withdrawn,08/02/1994,15/09/2000,Metropolitan,06075060700,Not applicable,15/09/2000,12.1,40740,23,3367:1,Low Income Population HPSA,Non-Rural,,,,N,"San Francisco County, CA",,Region 9,CA,06075,06,California,San Francisco,075,1,,,607,,CA,CT,Census Tract,Low Income Population HPSA,36300,4440,M,LI,,3000:1,40740,1.5,W,Hpsa Pop,09/15/2000,06,California,Not Applicable,N,CA,06075,06,California,N,N,27/03/2024,03/27/2024
Low Income - South of Market,106999065B,HPSA Population,Primary Care,0,NA,CA,Withdrawn,08/02/1994,15/09/2000,Metropolitan,06075017700,Not applicable,15/09/2000,12.1,40740,23,3367:1,Low Income Population HPSA,Non-Rural,,,,N,"San Francisco County, CA",,Region 9,CA,06075,06,California,San Francisco,075,1,,,177,,CA,CT,Census Tract,Low Income Population HPSA,36300,4440,M,LI,,3000:1,40740,1.5,W,Hpsa Pop,09/15/2000,06,California,Not Applicable,N,CA,06075,06,California,N,N,27/03/2024,03/27/2024
Low Income - South of Market,106999065B,HPSA Population,Primary Care,0,NA,CA,Withdrawn,08/02/1994,15/09/2000,Metropolitan,06075017902,Not applicable,15/09/2000,12.1,40740,23,3367:1,Low Income Population HPSA,Non-Rural,,,,N,"San Francisco County, CA",,Region 9,CA,06075,06,California,San Francisco,075,1,,,179.02,,CA,CT,Census Tract,Low Income Population HPSA,36300,4440,M,LI,,3000:1,40740,1.5,W,Hpsa Pop,09/15/2000,06,California,Not Applicable,N,CA,06075,06,California,N,N,27/03/2024,03/27/2024
Low Income - South of Market,106999065B,HPSA Population,Primary Care,0,NA,CA,Withdrawn,08/02/1994,15/09/2000,Metropolitan,06071011700,Not applicable,15/09/2000,12.1,40740,23,3367:1,Low Income Population HPSA,Non-Rural,,,,N,"San Bernardino County, CA",,Region 9,CA,06071,06,California,San Bernardino,071,1,,,117,,CA,CT,Census Tract,Low Income Population HPSA,36300,4440,M,LI,,3000:1,40740,1.5,W,Hpsa Pop,09/15/2000,06,California,Not Applicable,N,CA,06071,06,California,N,N,27/03/2024,03/27/2024
Low Income - South of Market,106999065B,HPSA Population,Primary Care,0,NA,CA,Withdrawn,08/02/1994,15/09/2000,Metropolitan,06075022600,Not applicable,15/09/2000,12.1,40740,23,3367:1,Low Income Population HPSA,Non-Rural,,,,N,"San Francisco County, CA",,Region 9,CA,06075,06,California,San Francisco,075,1,,,226,,CA,CT,Census Tract,Low Income Population HPSA,36300,4440,M,LI,,3000:1,40740,1.5,W,Hpsa Pop,09/15/2000,06,California,Not Applicable,N,CA,06075,06,California,N,N,27/03/2024,03/27/2024
Helendale/Silver Lakes,106999065A,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,02/02/1994,15/09/2000,Metropolitan,06071011700,Not applicable,15/09/2000,0,6444,14.5,,Geographic Population,Non-Rural,,,,N,"San Bernardino County, CA",,Region 9,CA,06071,06,California,San Bernardino,071,1,,,117,,CA,CT,Census Tract,Geographic Population,0,6444,M,TRC,,3500:1,6444,1.8,W,Hpsa Geo,09/15/2000,06,California,Not Applicable,N,CA,06071,06,California,N,N,27/03/2024,03/27/2024
Helendale/Silver Lakes,106999065A,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,02/02/1994,15/09/2000,Metropolitan,06071011600,Not applicable,15/09/2000,0,6444,14.5,,Geographic Population,Rural,,,,N,"San Bernardino County, CA",,Region 9,CA,06071,06,California,San Bernardino,071,1,,,116,,CA,CT,Census Tract,Geographic Population,0,6444,M,TRC,,3500:1,6444,1.8,W,Hpsa Geo,09/15/2000,06,California,Not Applicable,R,CA,06071,06,California,N,N,27/03/2024,03/27/2024
MSSA 73-Bieber,1069990659,Geographic HPSA,Primary Care,13,NA,CA,Withdrawn,15/06/1978,04/12/2013,Frontier,06035040100,Not applicable,04/12/2013,0.5,2217,,4434:1,Geographic Population,Rural,,,,N,"Lassen County, CA",,Region 9,CA,06035,06,California,Lassen,035,1,,,401,,CA,CT,Census Tract,Geographic Population,1750,467,F,TRC,,3500:1,,0.13,W,Hpsa Geo,12/04/2013,06,California,Not Applicable,R,CA,06035,06,California,N,N,27/03/2024,03/27/2024
Madeline Plains,1069990658,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,07/06/1978,16/06/1995,Non-Metropolitan,0603590240,Not applicable,16/06/1995,0,369,22.8,,Geographic Population,Rural,,,,N,"Lassen County, CA",,Region 9,CA,06035,06,California,Lassen,035,1,,,Big Valley,,CA,CSD,County Subdivision,Geographic Population,0,369,N,TRC,,3500:1,369,,W,Hpsa Geo,06/16/1995,06,California,Not Applicable,R,CA,06035,06,California,N,N,27/03/2024,03/27/2024
Madeline Plains,1069990658,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,07/06/1978,16/06/1995,Non-Metropolitan,0603591820,Not applicable,16/06/1995,0,369,22.8,,Geographic Population,Rural,,,,N,"Lassen County, CA",,Region 9,CA,06035,06,California,Lassen,035,1,,,Madeline Plains,,CA,CSD,County Subdivision,Geographic Population,0,369,N,TRC,,3500:1,369,,W,Hpsa Geo,06/16/1995,06,California,Not Applicable,R,CA,06035,06,California,N,N,27/03/2024,03/27/2024
Palo Verde/Blythe,1069990657,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,12/06/1978,20/09/1999,Metropolitan,06065046200,Not applicable,20/09/1999,3,13699,20.7,4566:1,Geographic Population,Rural,,,,N,"Riverside County, CA",,Region 9,CA,06065,06,California,Riverside,065,1,,,462,,CA,CT,Census Tract,Geographic Population,10500,3199,M,TRC,,3500:1,13699,1.6,W,Hpsa Geo,09/20/1999,06,California,Not Applicable,R,CA,06065,06,California,Y,N,27/03/2024,03/27/2024
Palo Verde/Blythe,1069990657,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,12/06/1978,20/09/1999,Metropolitan,06065046200,Not applicable,20/09/1999,3,13699,20.7,4566:1,Geographic Population,Rural,,,,N,"Riverside County, CA",,Region 9,CA,06065,06,California,Riverside,065,1,,,462,,CA,CT,Census Tract,Geographic Population,10500,3199,M,TRC,,3500:1,13699,1.6,W,Hpsa Geo,09/20/1999,06,California,Not Applicable,R,CA,06065,06,California,Y,N,27/03/2024,03/27/2024
Palo Verde/Blythe,1069990657,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,12/06/1978,20/09/1999,Metropolitan,06065045900,Not applicable,20/09/1999,3,13699,20.7,4566:1,Geographic Population,Rural,,,,N,"Riverside County, CA",,Region 9,CA,06065,06,California,Riverside,065,1,,,459,,CA,CT,Census Tract,Geographic Population,10500,3199,M,TRC,,3500:1,13699,1.6,W,Hpsa Geo,09/20/1999,06,California,Not Applicable,R,CA,06065,06,California,Y,N,27/03/2024,03/27/2024
MSSA 25/Firebaugh,1069990656,High Needs Geographic HPSA,Primary Care,18,NA,CA,Withdrawn,31/05/1978,02/07/2018,Unknown,06019008401,Not applicable,02/07/2018,3.4,20521,39.1,6036:1,Geographic Population,Rural,,,,N,"Fresno County, CA",,Region 9,CA,06019,06,California,Fresno,019,1,,,84.01,,CA,CT,Census Tract,Geographic Population,10200,10321,0,TRC,,3000:1,20521,3.44,W,Hpsa Geo HN,07/02/2018,06,California,Not Applicable,R,CA,06019,06,California,N,N,27/03/2024,03/27/2024
MSSA 25/Firebaugh,1069990656,High Needs Geographic HPSA,Primary Care,18,NA,CA,Withdrawn,31/05/1978,02/07/2018,Unknown,06019008301,Not applicable,02/07/2018,3.4,20521,39.1,6036:1,Geographic Population,Rural,,,,N,"Fresno County, CA",,Region 9,CA,06019,06,California,Fresno,019,1,,,83.01,,CA,CT,Census Tract,Geographic Population,10200,10321,0,TRC,,3000:1,20521,3.44,W,Hpsa Geo HN,07/02/2018,06,California,Not Applicable,R,CA,06019,06,California,N,N,27/03/2024,03/27/2024
MSSA 25/Firebaugh,1069990656,High Needs Geographic HPSA,Primary Care,18,NA,CA,Withdrawn,31/05/1978,02/07/2018,Unknown,06019008402,Not applicable,02/07/2018,3.4,20521,39.1,6036:1,Geographic Population,Rural,,,,N,"Fresno County, CA",,Region 9,CA,06019,06,California,Fresno,019,1,,,84.02,,CA,CT,Census Tract,Geographic Population,10200,10321,0,TRC,,3000:1,20521,3.44,W,Hpsa Geo HN,07/02/2018,06,California,Not Applicable,R,CA,06019,06,California,N,N,27/03/2024,03/27/2024
MSSA 25/Firebaugh,1069990656,High Needs Geographic HPSA,Primary Care,18,NA,CA,Withdrawn,31/05/1978,02/07/2018,Unknown,06019008302,Not applicable,02/07/2018,3.4,20521,39.1,6036:1,Geographic Population,Rural,,,,N,"Fresno County, CA",,Region 9,CA,06019,06,California,Fresno,019,1,,,83.02,,CA,CT,Census Tract,Geographic Population,10200,10321,0,TRC,,3000:1,20521,3.44,W,Hpsa Geo HN,07/02/2018,06,California,Not Applicable,R,CA,06019,06,California,N,N,27/03/2024,03/27/2024
Mig/Spanish Speaking Population - Los Banos/Dos PA,1069990654,HPSA Population,Primary Care,0,NA,CA,Withdrawn,14/12/1978,09/11/1993,Metropolitan,06047002100,Not applicable,09/11/1993,0,0,0,,Other Population HPSA,Rural,,,,N,"Merced County, CA",,Region 9,CA,06047,06,California,Merced,047,1,,,21,,CA,CT,Census Tract,Other Population HPSA,0,0,M,Other,,3000:1,0,,W,Hpsa Pop,11/09/1993,06,California,Not Applicable,R,CA,06047,06,California,N,N,27/03/2024,03/27/2024
Loma Prieta School District,1069990653,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,30/05/1978,02/04/1984,Metropolitan,0608793665,Not applicable,02/04/1984,1,7000,0,7000:1,Geographic Population,Non-Rural,,,,N,"Santa Cruz County, CA",,Region 9,CA,06087,06,California,Santa Cruz,087,1,,,West Santa Cruz,,CA,CSD,County Subdivision,Geographic Population,3500,3500,M,TRC,,3500:1,7000,,W,Hpsa Geo,04/02/1984,06,California,Not Applicable,N,CA,06087,06,California,N,N,27/03/2024,03/27/2024
Loma Prieta School District,1069990653,Geographic HPSA,Primary Care,0,NA,CA,Withdrawn,30/05/1978,02/04/1984,Metropolitan,0609992420,Not applicable,02/04/1984,1,7000,0,7000:1,Geographic Population,Rural,,,,N,"Stanislaus County, CA",,Region 9,CA,06099,06,California,Stanislaus,099,1,,,Patterson,,CA,CSD,County Subdivision,Geographic Population,3500,3500,M,TRC,,3500:1,7000,,W,Hpsa Geo,04/02/1984,06,California,Not Applicable,R,CA,06099,06,California,N,N,27/03/2024,03/27/2024
